id,currency,rho,rho-to-call,rho-to-maturity
8ec181fb-dcbe-4b8f-a59f-7e8dc8e452d0,EUR,-2.461166,-1.915134,-1.915134
806e58a2-3f0a-4ba2-b09f-aa016ab3ff49,USD,-4.796828,-4.835828,-4.835828
799129ad-9cdc-4467-8b42-b5ef4c12213a,USD,-3.195709,-2.319006,-2.319006
3ec9bbc1-611e-4dfa-904c-24c2230a82ae,CHF,-4.012442,-2.522109,-2.522109
054b63ef-0ff1-4383-8ee0-6fff8fc68a33,USD,-0.448069,-0.448069,-0.448069
b9bae49e-fdd7-4780-9c3b-020711cc324d,USD,-5.182359,-5.182359,-5.182359
6dd94bff-3057-4b89-a169-f1d825589d4d,EUR,-4.065399,-2.141756,-2.141756
124a7ac8-e396-4473-845f-15d821f643bf,SGD,-1.524832,-1.524832,-1.524832
a0c07d76-d019-4946-a9c5-17f9e90780fc,EUR,-0.802663,-1.050234,-1.050234
c9264ed6-a2c1-472b-9dd2-756b52417831,EUR,-3.833338,-1.193462,-1.193462
46010ecf-7f3c-4fc9-8335-a3a24e4f3f12,USD,-3.408257,-3.408257,-3.408257
18510d09-8183-4f44-acdc-d31ccc52a0f9,EUR,-3.336518,-3.336518,-3.336518
8759d8e4-f3b4-4f8a-86ac-6030607e9024,GBP,-2.240736,7.041179,7.041179
0f95dca1-a465-4a4e-b201-f2d5c4c2be78,USD,-0.070735,-1.188902,-1.188902
b68772a0-9a54-4e27-9737-d71a63f6ddad,CNY,-0.096119,-0.096119,-0.096119
510ba023-05ed-48a2-86e1-2084801b1540,USD,-2.138601,-17.268029,-17.268029
6e4bc552-e27c-451f-81b5-5a3a160e46e0,USD,-2.137464,-18.949451,-18.949451
72ba77a5-87e0-4f2d-8191-928f954a6b2a,USD,-4.860200,-4.177393,-4.177393
40ad4b0d-0583-4cfb-ab55-dc3228e2c63c,EUR,-0.846460,-0.846460,-0.846460
62cbaa17-f516-4eeb-addc-b5862c77cf57,SGD,-1.726061,-1.726061,-1.726061
e735efea-ab74-4a3c-ab9e-f697d181d235,USD,-2.050444,0.053459,0.053459
8bda539b-0c41-40be-a435-dc00a2b5f07b,USD,-3.094227,-2.054092,-2.054092
d8fb0e2f-1177-4709-878a-75dde7aef6f5,USD,-0.884515,-13.530781,-13.530781
68e85937-7ab6-426f-bab2-d4d6fd85feb9,USD,-2.190858,-2.930003,-2.930003
a91e3b2c-dac1-461d-b150-b35a08b38fe2,USD,-1.804421,-1.804421,-1.804421
96e05689-0002-4ebf-b802-e87f50d5d1b5,EUR,-3.909033,-2.921241,-2.921241
1acdce40-be20-498a-9660-7b8c672899be,USD,-4.000602,-4.092612,-4.092612
eefde568-bbcb-43a8-806a-01ed40fc1af9,EUR,-0.197461,-0.158612,-0.158612
e3351582-e632-4ae1-aa77-4b43f9c23b90,EUR,-2.466115,-3.386495,-3.386495
5741ae2d-f0bd-4d9b-ac22-3f0bf278e913,USD,-0.422191,-2.325091,-2.325091
5a5cfb5c-b97b-465f-a55b-baa75bad4310,EUR,-1.154836,-1.154836,-1.154836
3e082ee5-8e21-435d-b0ec-9174dc4425de,USD,-0.083043,-0.245449,-0.245449
d77e9189-9b2c-4ee5-8139-17a7215a738d,USD,-0.070735,-1.188902,-1.188902
dd2d0f22-08a6-4cc2-a9f3-6d366ed52359,CNY,-0.165966,-0.165966,-0.165966
1aff4dda-e351-486f-83c9-c0cbe6a38582,EUR,-1.005351,0.139600,0.139600
7832ed75-c176-43e3-8b61-3529ca647433,EUR,-5.195326,-4.215678,-4.215678
2ec33b31-b645-491b-aba5-1ae2f54e7789,EUR,-0.523353,-0.523353,-0.523353
87fcb7bc-6544-42b9-83c5-f21c15d7c90f,EUR,-5.840558,-4.521127,-4.521127
ae02bd05-2471-41df-baeb-25ab63285b73,INR,-0.007832,-0.087495,-0.087495
50bda133-4967-4921-8bf3-929cb8c3777a,USD,-4.521456,-4.621766,-4.621766
c2a12954-a899-4465-a908-42a671f6c618,USD,-7.962763,-7.993647,-7.993647
06fde5d7-9884-4854-aba3-7447600f64c5,EUR,-0.154861,8.622346,8.622346
8f7876f2-6fa2-40d5-9a1d-94ce05dc1313,USD,-0.148506,-0.148506,-0.148506
78ab0c77-f700-4770-be7b-20b3ebb69345,EUR,-3.292675,-3.059785,-3.059785
30f5aeb5-e21c-4724-9115-35dc423f486c,USD,-1.090401,-1.090401,-1.090401
57a7a59b-ab7b-4820-b502-b179dc29d762,CHF,-1.027597,-1.027597,-1.027597
74b6fcbf-7697-4c36-81bb-1656b0697d76,USD,-1.116566,-1.116566,-1.116566
ce91fefe-6785-4e24-ba8d-eb29a0c6593b,USD,-1.170052,-1.170052,-1.170052
0efe40e2-9dac-435f-bfe9-c6ce573e340b,USD,-2.240906,-2.710969,-2.710969
8a011408-9a1f-4e24-acc8-3bad95ba579b,EUR,-3.570888,-1.912646,-1.912646
0e25c8b1-3695-42da-b515-f81796206098,EUR,-2.691254,-2.691254,-2.691254
c5e0a08d-6ce3-4b49-8413-be9eaa6ae2e8,EUR,-0.824664,-1.073609,-1.073609
88ececf0-f59c-4c51-9d4e-4b57d15c5bc9,NOK,-0.016280,-0.016280,-0.016280
9add442c-9715-40b3-9097-afdb4dc86122,EUR,-4.991309,-4.743576,-4.743576
3c7bcc40-34a1-479a-bcb0-66b596f463b1,USD,-0.083737,-0.723204,-0.723204
5cb097da-229b-4380-84f4-bb3dc88cd228,SEK,-0.000988,0.128615,0.128615
e06709a4-51a5-4f2a-9505-797bf647a120,EUR,-2.808263,-2.956270,-2.956270
cb77c3f2-51a0-40de-96a9-9981047e9e3b,GBP,-4.212848,-4.041645,-4.041645
1ac67dae-dcb0-46af-b96d-e30a1911eb04,EUR,-0.088620,-0.179449,-0.179449
6960db65-f3f5-4536-813f-c81d7f905b08,EUR,-1.840110,-1.693468,-1.693468
467a407e-573d-4eeb-bead-1ebd41001513,EUR,-1.839341,-1.643438,-1.643438
e26b2898-bd8a-45e0-a271-1e9d9b90eeb7,USD,-1.036570,-1.036570,-1.036570
b5be088a-80d3-4d1e-8755-aa38cd0372da,EUR,-0.242551,-0.242551,-0.242551
55c48966-0eaa-4c67-a87c-1c67c92f088e,USD,-0.533991,-0.533991,-0.533991
11a9e024-c8b1-4da0-bc64-da0655401e7f,USD,-0.214382,-1.893258,-1.893258
452c609a-7d36-47b7-9b41-e187f708d969,NOK,-0.005005,-0.009366,-0.009366
54d65708-1f4b-4d5a-a1ff-81aba9479ab0,SGD,-3.457664,-3.457664,-3.457664
6e9b8bde-5aea-4947-8df0-9074e6c4fb01,EUR,-2.256395,-2.483880,-2.483880
281c4a7e-206b-4ad2-9dbd-5ab51a9fa14e,EUR,-1.330172,-1.259761,-1.259761
ebb3d424-c8ae-4bac-aa7e-eae6a6c44cd4,CHF,-0.590371,-0.590371,-0.590371
fee30e0b-03fc-4f69-b416-08bc3487bb42,USD,-1.211606,-1.721375,-1.721375
adcb909a-bb07-481d-848a-c8b910d14e8a,USD,-0.059724,-0.059724,-0.059724
c16b1357-291e-40f9-b065-a5f394f48640,EUR,-3.663947,-3.663947,-3.663947
0c04c37f-2554-4ffe-8521-5509e4ad070d,GBP,-8.098093,-2.895950,-2.895950
9e2e09b2-bef3-48a2-9163-9ad1d159d35a,EUR,-0.820746,-0.820746,-0.820746
8456da7e-9e74-4081-9d17-86d5ea470c78,EUR,-0.599084,0.978225,0.978225
88f0daef-aa5e-4e69-a0d8-94a34f956cf4,USD,-4.805574,-4.640002,-4.640002
87f95fe7-fd88-4e2d-83c0-001f7265fb87,CAD,-0.060258,-4.906143,-4.906143
07ece0d6-2ed8-400a-a79d-1138bd3e8653,SGD,-0.165290,-0.165290,-0.165290
8d1ccffb-603e-4d39-b67b-a5aec8d0bb1f,GBP,-8.369649,-8.369649,-8.369649
816e00b2-e69e-455a-9135-f00e70a69186,CNY,-0.055472,-0.055472,-0.055472
d3700802-9cbf-43e7-8193-4fda878374dc,USD,-0.407924,-0.407924,-0.407924
a79062ac-478d-4ae1-bdcf-00e8df7ad1e3,EUR,-0.085497,-0.085497,-0.085497
0c87680b-86d7-447c-907e-07e6fc9d1562,USD,-0.257061,1.299920,1.299920
66f5c252-fd5f-4f87-a218-10dd17dbc654,USD,-0.549068,-2.829591,-2.829591
29d00e34-efee-48e7-b18e-3fa34c6b9a46,USD,-3.087390,-3.404211,-3.404211
7508e361-8148-4672-9dbc-e4453c2cfb3b,USD,-4.496956,-4.735763,-4.735763
a47d84d3-7482-41a1-a963-21ef1050841e,USD,-7.998784,-7.998784,-7.998784
ec5e6398-2e3a-4c2b-98ec-a61cc253037e,EUR,-1.038141,-0.728576,-0.728576
0b5f1f57-ada3-4b3c-a930-03a542f5ca48,EUR,-1.326484,-2.326979,-2.326979
64987d72-e652-414e-9165-ffa2e47a8687,INR,-0.086095,-0.150071,-0.150071
8dfe5c5d-b755-4ad9-8711-ac0e605544fc,EUR,-0.934078,-1.276250,-1.276250
c1033ba5-9af5-433d-81e4-435cb7c7ffc5,EUR,-1.415902,0.153918,0.153918
289de496-fadc-454d-96cc-ac8894387d3c,USD,-0.286184,-0.286184,-0.286184
99e5b919-a5b2-4a4b-94d6-c3645a2f0150,SGD,-0.135091,-2.178508,-2.178508
1800bb07-0973-4c8e-9d6e-308ad14baa17,EUR,-4.614672,-4.813693,-4.813693
e11c296a-4b9f-4983-bab2-d1f16f6261cf,EUR,-0.156979,6.335757,6.335757
dc093cc6-bfc1-4a1d-a211-3cf660182337,USD,-0.221873,-0.221873,-0.221873
051c5dc2-e562-49a3-b075-444a61dcadea,USD,-9.943025,-8.311787,-8.311787
af3e9974-2765-4e6d-9cd7-57bf9449db5c,USD,-2.378888,-2.295157,-2.295157
3d9430d2-7103-4bb2-9595-0842b64622aa,USD,-3.625476,-3.872661,-3.872661
f63c14cd-8e9e-4190-b4a5-1213a3412930,GBP,-5.943240,-6.226308,-6.226308
3f4f28c3-fe7d-40ae-9e9d-75b4c7f25a4d,USD,-3.813889,-3.813889,-3.813889
09c1cd11-e768-46fa-a35f-cc642e80ab33,USD,-2.022425,-2.151116,-2.151116
6dbe7eab-0eb8-4889-99ff-493b54441948,USD,-3.666959,-3.666959,-3.666959
3c986f33-2a17-46fd-bc2f-f8257ec5804f,USD,-3.465824,-3.465824,-3.465824
a3ca4ecc-3e25-4953-884f-27dc2922ded3,EUR,-0.862472,-0.862472,-0.862472
089b60fd-7c77-4cb5-9667-19d17d1c75fc,CNY,-0.178564,-0.656041,-0.656041
2fc87cf1-b69e-4cfc-ad9d-9c4200c2ce87,USD,-3.075824,-3.197858,-3.197858
51fae061-d34f-4484-bdae-d3e62b8fd340,USD,-1.503563,-1.503563,-1.503563
b796e2c5-6ef3-457d-8e48-c4e83d7b724d,USD,-0.402400,-0.402400,-0.402400
b447f088-a864-4bb8-9dfc-b5bb5ad47d5a,USD,-0.082677,-0.867359,-0.867359
0daf7155-64cf-4bfc-a682-e8f9cfeee417,USD,-0.646422,-0.646422,-0.646422
d8680933-0d28-48e5-b3e5-b26bb43528ea,USD,-1.948616,-0.420607,-0.420607
23f5046e-65f8-4207-a64a-36535d4cc578,USD,-1.719097,-1.719097,-1.719097
a34c7305-370e-455b-8f58-5e941e816acd,USD,-3.969890,-4.171325,-4.171325
35236a71-8faa-429f-a217-cb142b4a6afb,EUR,-3.871944,-3.585511,-3.585511
efd4c8b3-8a95-4d74-bed0-1c03c924a9c9,EUR,-2.426626,4.946106,4.946106
d29782ba-8fa0-41f4-8c73-15136984c9fb,USD,-2.929043,-2.624601,-2.624601
a57e9813-aefd-49a6-a95b-2e120b516fe4,USD,-3.455875,-3.292350,-3.292350
94427391-256d-4ff5-867d-cdece6f9de50,USD,-1.886400,-1.886400,-1.886400
