id,asset used,assets
2530f245-e9ac-4598-bba7-04c7bbd80f58,55,[934a2001-4f2f-4763-9f71-c5fdc725f95b c52efe5c-9b2d-4aac-872d-1761c41e0e15 49a99267-1662-4b14-8dad-05b58d7df8dd 824d3d45-e93c-4079-91c1-fd717bb773cb 6f5b15fa-b822-484a-8c51-4144a641e238 2660271a-c4db-41fb-98cc-dadd8e01c3f5 83eaa298-b0e4-41c4-bda3-9847d13c897c deacb6df-34bd-4d3c-a365-ccff40027c18 9b27cf46-a3ae-4b01-988a-177fb672b067 ea1e531c-9acb-4b6e-a3f5-d1c4a7409028 a213793d-ff19-47a9-a398-47005e88b1fb 564ec4bb-d1a7-406d-a485-fefdf08d83fe f4c357f1-63f1-4bf4-85ca-a2322ab8ec29 9685bc05-8426-47c5-bb29-7445d35107c9 3292f206-fa4e-49cc-a80f-c4943b6b2f46 2a2e4328-deed-4c78-a08e-d4c2cd0c6833 0e1a0306-a906-4250-b166-a3cbbcc64229 90bd9bdb-a01d-466b-a2b5-05bbb19dc6a9 c73a2fa8-62e1-4e88-a0df-c5cc975e067a 37485bc6-9856-4094-8a3a-fee76902b836 e7a0606c-e17a-4b76-a158-165fd0f4edfe fe1c63c4-16cc-4426-969d-7f0a34e25c15 738b781a-b24a-4c58-a7c1-d1275c7d936f 801e5b69-618e-4bba-a14d-73155d09bbf2 606a199c-8bfc-4f78-86c0-64ba73de2edf 0d557fe7-7022-42b6-918e-b23529e3d033 1b13fb4d-030d-482d-bd34-5c86d29ab1f4 9e0a8146-8e90-4190-b2f0-60580bebfa9e 76f05fa8-2502-4da7-b8b6-9b104a1f8322 630ded4f-6ac6-4588-b662-8bd136f6958c 72bd875a-1920-4408-acf2-818949b98651 48c2cb8a-020e-46c3-8390-11238ca6ae7c 5c3364c4-ae4c-4c1e-bfa5-36376b09cb90 4b78a499-98d8-4b1a-964b-15d3c7e275a1 77972b95-eab2-4810-a27e-2b0a7199dd88 10b6d87b-45b0-405e-bfa4-2b52e347ed88 e99bbaaa-2e0b-4135-a506-c25313c672f1 b1e02e17-94b2-4d6c-b69b-f404c2e960fa 5e89be52-1f12-475e-a6fd-280c86d7daca 344cece3-3709-498a-9075-c9fe981dda09 35f3d0f4-3aa8-417a-95e3-832655cad02d 0a379cc7-564b-4c5e-a079-de81ab24d43c 460f0639-4882-438b-955b-675cef83e3a2 aa670e2b-fe53-4ffb-a25c-617711611da7 536f4820-3116-4188-841c-22e61e290c13 c388d68d-f8cb-4d6d-ac82-37539f3ddca0 2bcad0d9-7dfb-4105-b3b8-896914cb22d7 e9aa2791-0ebe-4818-8120-c1fa22291a24 11d4ab31-19b1-4e29-ac62-8b325c8aa42f 0d5d4103-8345-4b7b-9021-64d980a2d3dd 2f617eac-7620-4ea0-888e-fb5ea21ab6b6 26347167-8d2b-4b93-a37f-8fb3dbf9d163 ec1ab89e-9728-4668-9b2f-a5e95dd7460e 5bd9c7ac-b9c5-4fe6-8c82-693629b21117 2d227862-2239-4a8c-a94a-10d293976641]
a6b15f2c-0ff8-41f7-a6af-f5688a291e11,14,[eacb0f49-8f12-41df-ad85-8e2c385c1483 11799481-bb71-488b-a5d4-3abd0b05a438 24a0e547-e397-4475-8883-a1564bee97a8 0e743fd6-6ceb-49da-97cd-b9cbf34d9d6f 2de2e010-fe75-4fc7-b343-93eca23c7dac bf161679-46cc-4213-9513-754b060de21a 0b5c0f2b-658b-44b5-b6c9-df35cc751f15 afd3fc27-d102-4bbc-bc16-8839069ae9d3 6844f35c-6a55-4f25-8190-e227e150ad29 56f0e9c1-d633-468c-9742-16f2d231821a a5796038-d199-4a5d-8438-61a5990821b8 539c1ae5-2137-46c7-a846-da7d67b76249 d3f322a3-54db-42d5-9977-f3b47b6cde48 cf0164f1-1651-4068-b2b3-5c71c2674dae]
52c81400-c96f-45c0-90d2-20a87e9b41bb,8,[69f192de-96fb-4814-9008-8efced6aaac1 a8a73d94-2dae-4ff8-8cc6-90f2e626fed2 e05fc102-a182-49c0-ad34-75f444af787a 1a19f684-6b11-4ce0-9837-247d340de8b9 c69c420c-6b34-4a4e-afdf-13d13b6f7073 e995515f-8abb-4975-8f1b-34bc25026520 e4fc68e7-5c9b-468f-8785-5841acbac780 ecb3272d-3095-4ce6-9014-a2c1be96eb60]
f055e815-de4e-465e-a42d-e76da9592521,10,[c10c5ac2-3019-4fb6-88f5-eb0e27f0d694 eeb2fc23-3e3c-4cc4-b439-7be300f64bf9 5aaf9719-282f-4c1d-81a1-e38e19cbfaf5 9cab0420-f157-4d1d-aad7-eb0472861d82 a5deb4b8-4c92-4188-b990-a36111ef3a18 5d4b838c-c339-4dac-8e29-64d0f1acd783 246500f8-de97-4890-bc2e-6d0a6841ff69 846ad574-cc65-4859-bf51-8e7811737046 48fbe86b-27aa-493f-b2a3-2bfe72c40dba a23db087-2d33-4e80-b040-3ee04ca6cb7b]
be6adae3-acbb-4c0a-85b6-21a8b0a961f6,11,[fe0dc258-2772-4a75-b16f-8e8a4f24ea72 bd1ae1e5-6b5d-451f-9d6d-51b5bfdb1034 bbafa874-73c7-4fd5-ba39-8944d04745f3 51860092-9620-46f5-b675-5830a77282ad c03f6a5a-8657-48a3-81bc-df17e31d93d1 c1b3821c-40e7-42ec-827c-4c7d72e7c2c1 afef0ec8-d2f2-4ab1-a36d-8f57cd20d8b9 835b511d-af64-47e2-b9a6-8f88788177ea b7184b15-ffdb-43e9-9b80-5407fb06d483 48654d7b-a40b-4e6d-9534-e5c865e78af9 f9415443-d16c-4051-8b78-b5cb5e913863]
9e51e3cd-b0f4-4232-a859-f3b059a118fd,44,[b018b4af-8a31-4cf9-b97d-56bff4e26746 ea0ca9ea-f056-4101-a9d5-b77c39cb8c35 3217e525-5f57-4d8f-9555-c4e27e491d25 f76eb7e4-fa9d-4071-b2e9-5348c35faa4a 00681d61-13a5-4371-a039-0b924e0c0fb7 24e81221-5dfc-4f2a-8d57-7bbf99ac628c e67ca013-68e9-4d0b-937f-b8665bd6837c fd51062f-6a42-4057-a124-d2af85fd6c2b 4709e942-a1d9-4c66-ac10-3c4cc3b270b6 38fc9abc-ee42-4303-b254-5a1727b975fd c5b895f6-7f97-4b6a-91de-4fafb7c508b0 bd2802cf-4d30-4f20-b54d-840ec5263434 558aea63-e45a-4f3e-8060-bd1189ec0845 ad9bf7d0-569e-4973-b379-b50aaa2518b0 948467b7-be77-4d1a-abbe-9597a81bc9f6 9fa6690e-a4f6-499f-9b3d-f86c29cd784a a92e8e92-44c1-42b9-b21a-0a6451cab456 a7b0f55c-d1a9-450f-9b2d-376a23b9cbb4 73acbbdf-dca3-4441-806d-f601818d3b1d 5e3e13bf-d5cb-4434-b586-8a1f68dba6ed 4d7b9af6-9868-4632-9301-64210befb7da 7fc919ee-e940-4cec-8fb8-def112b749de b4f69a20-aaee-44c1-9c2d-d760b90ce410 bfb9b5b4-202f-4a81-932b-d57ccfded2c6 e6ae7e6d-e859-4533-a339-e1e9e2bec016 205d99d5-71bd-4048-92f9-e910257ee125 732609ed-708d-4267-9ff4-c8a4afdb1a45 0dc1e3bb-1ebf-404a-9111-8ee599e7ca92 06148e3e-4dc5-4e78-9438-7344bdfc525c 2cd7737b-310b-4399-9f52-b0f38a5168e8 1eb56eb9-5e4e-4ea6-b902-154c0344ff2c 5c69d750-faca-441d-988c-26be41366937 8b9da7ac-d872-477c-94d5-1d60e7ed2670 15096243-2fa0-4ce7-bbf0-4d3e60c4812e 03593993-40f3-4353-908f-9000be36f00e 8f474d16-7201-43b8-8aae-853f6405cd46 483e2955-4c99-4d92-8af9-0dd865c0e630 f18e88f8-a834-4067-8c95-dc701149ca67 642d3d37-63cb-4050-be0a-5212124b5139 f1131e8d-20a5-46b2-82ae-5708bcf760e3 3157f7bc-4b3a-45c3-9193-8c2aeb9f16d4 eb5bfe3e-4b9f-4576-b5af-baff9274e0c6 0363ad02-c218-401c-94d4-5b7d87465b22 ba0c0d9a-da29-4666-b81f-e801b235a9c5]
c4c03499-68ce-49d8-be6e-550fc3915c9b,57,[af0b44e8-62be-4546-9383-f93900e0b5bf 2f4d6d30-e58e-401e-9bc9-2c428ef59d0d 62f5dec7-85b9-4892-96e9-3d47ffb7eaeb aeb64412-903d-468c-8de4-00984659c21f 1c29cc50-036e-4881-82bb-0b40bebb7d4b 71f142a3-a23f-4a1d-b63e-20148741d615 e839cb6c-6f2b-4fb2-87f9-38e68ac82051 1bf5571a-0dd1-49ec-a385-765094f8a66a d1a36329-2a8a-4138-9635-72cf85d05619 358d6730-1676-471d-958e-c8f651dbb07b 0fc9bae0-f443-46f0-9cd5-4a97b90cbc4c 61efd705-cab6-448d-962b-6d1bde04ccc2 a677f2cd-a849-45f9-b70d-675893e6e0b0 e4529387-f968-4e43-850b-f7daa932b1b5 9e086612-d314-4b68-a41c-16020f2d158f 4bb9dd68-df96-4e6c-bbcc-0d484b3190da aa4712e1-88c1-4947-afd9-b2aa8a084dba ca7b7c0b-36d9-4ab8-b5a7-ed5eca3b8733 4d059581-a038-4045-b5f8-0310b0ed3050 59902a04-96e0-47ec-9675-d2dfb71dbd9f 0701d19b-b30a-4519-8f1d-42ebf41c2932 e723e9f5-5a09-4196-be0e-5b6dca56c998 00e0a471-2082-4a55-9c27-56af4a46a1ca 4a6d78ff-b58d-458b-89ee-ddd04e2c0633 d0728257-b0d1-4556-8042-a1077584c9ad 0579b072-2ae4-4e46-840f-86e2e7ce3973 12450819-6142-4b43-9237-d6e68d5c5824 461fab4e-6a60-4f2e-8125-53dd8072c97b 17cebeda-3ff9-4176-b600-d08659caaeb2 697e1260-c82b-40ef-b9c4-3ac5ae7e2638 5e08c29f-a415-4608-be4c-8c8700432e5f a497b533-206d-4191-b03b-e09583914d3b 3b4780ad-f3f3-4c4d-9c05-9fcc97a0a611 4279c030-8830-4090-a51a-7bf9bf5b7fb0 c572994e-dd18-441e-bd16-932b12dff677 a394d41e-50d5-4735-9fd3-1184ee829248 b72600c8-513e-45dd-99a4-7b6f43797eb2 5688437f-a544-458a-aa91-43776a097680 23c76c9d-83b8-42fd-bfe6-8f8bab64c49f e8c51af3-1217-40ad-9916-c94c390aabed 77a33293-29ec-46b4-a1be-d2854d3e9374 816e00b2-e69e-455a-9135-f00e70a69186 4a780624-577e-4e95-88b1-1c36ba298201 5c1b8261-3400-4126-9e47-6375a80a18d8 1137f6ef-62b6-44fc-8a8e-964fb88dac81 2eb57b7d-4da0-4544-a147-9b3802be123e 8bbf70e7-fd26-4a1c-b4eb-54c0502cdccd 98fa9452-761e-4b17-ae8b-5cc6d87923db 36c35112-4c68-42b2-9915-1c88639e7567 76f730b4-18aa-4981-b326-dd36ee856f0e c97db4da-4c55-4a16-b018-c3d5358e38fd a0ce9dd8-a887-47ab-9a28-5a55be467053 9dcb4ca8-34ed-4c9d-bc73-1a0c04d4d366 2691cd39-2ed8-499c-82f0-4104016db848 d7684408-37be-4475-92e5-c0586ad72bce a5ba66d1-3ed3-40ce-a428-11cb8ea63c92 41770076-528c-4fd7-b9fc-b202d7d01bb2]
3fae0d9b-3f4b-4c1c-9995-81a5fd2b11e8,11,[637ba9d7-6d85-4f32-be07-2b13d2daa608 2441d5fd-6ebd-45f5-a8ff-d4279e955fde 0eb56c3d-3b3e-441c-84fc-983559d5f2aa a5d8243f-e3a4-4e25-8eb7-57a58e3d2417 3bbb9f43-7011-419d-bbdd-ccbdc4b87db0 dd20a7d3-b246-4722-a7a2-e6a3e349ff4f e366d3a5-9401-4b3f-82c3-5e7a3ca351a4 d15d9b2c-87bb-4044-9e28-db9b69e85633 24345085-0476-4ab3-876f-1bc6dab33729 9dd70d15-4e56-4423-850e-c42f7b2d3a4c a33ac97a-fd01-4460-bee3-397b519fac2f]
faa1f571-1dde-4539-9374-07dda4761f18,206,[afe6dcfb-6ca4-4e01-9490-fb27c740255b 9dcb486c-a851-4bfc-8076-e4ea5fed1c00 44ded9bf-33d3-49f1-a341-b4e7c67fd3cd 351f4882-4b58-43af-8694-f960f1cb8be6 63901916-c263-4c05-b121-d071c4d4a211 2895a24b-3106-4850-97cd-4a0b46b5ba50 88b35c42-44e7-4513-a054-4adcd191da32 32d3a144-76c3-4261-91e5-20b0744cafc1 4ee7bcc0-b733-47db-9d05-0c3ca9aff60e d377a729-7be9-479e-a309-ec502e0d45bf 9fea5d50-fd0c-4d4c-943c-6141348ed706 48bdea37-70dd-4719-b699-6723506016ec d807967f-ae25-43e3-b127-6e44803720eb 8bc4afe7-54f3-4167-b99f-259864f3553e c59d2328-d308-4771-aa38-9b3f1092306b 6fc6ac7d-8f88-4e4e-9a5f-8bb43f46d57a 2351110b-f16b-408e-a024-81d5a70b112f 082c01fa-c4a9-43fa-bf19-4894273be240 985a8a98-1492-46d5-9e9d-1d8e9f59efc0 b5d9072b-7989-4dc8-8f21-6e3079315b3b 59c1092a-46fa-40a8-8bcf-107e8a12580f 7e3d35b6-584c-495c-9802-784cd82c58c5 16062653-4b37-4fb7-b432-b54182e1e799 1989afe3-cb55-4423-92ae-89f5bae44922 56b64e6c-c209-4997-b53f-d07015a07738 535f1d2f-7a3b-445b-bcb5-9d519aff8599 83721593-e4e4-4d88-a475-bdf25bf1fdea 9c15ffbd-9659-4b8a-8c2f-4bfaba4db369 89cfe345-5e2a-4ab1-80fc-8bc2afd07249 d1d53737-69c4-467b-9d04-b640cdca5d0a a94053af-56bd-4082-acb2-b74855bf907a 01b9f6e2-3399-4e48-b09a-7e3fcad5b435 26013218-72da-41c7-878a-6c77618db3de 92382e51-1268-4ad8-b5c1-8f06954d7062 a6563f5c-7455-49c7-a686-9107ebe8441b 84ad2b01-ef99-4052-849b-aeb51383f9de 2c1e7935-5e59-4991-978b-71fb71496f6f 1c3a32c1-6680-405a-9118-c6ab234d6e65 25e9bf3e-4943-42f5-89f5-7c3baad7a3d5 3354467a-9055-43f1-9a6a-e95e90f12bc1 376d9423-d87e-4520-997f-5f628a0f7fc3 525be01a-57e2-4dc4-8559-2a696409c222 5ecb498b-a251-4e86-b798-f1c06600648c a586a106-f82e-4200-af19-454e55922c0a fed82ead-150b-40ec-b807-b2e68cb43140 bba484cc-732a-4a87-9529-e4be9ae84c9e b1a17897-05cf-4ec6-9b85-235fb3204fc2 a7a9c88b-e9c4-4357-9670-9a16bd436da0 f870d121-0251-420c-8788-42a4c068dcd2 a1fadbca-1a36-4d89-be19-22d2341f475a 4aee47e2-92e8-4944-a876-4b1089551b95 e2cad77a-75f3-47ca-ba3a-9490e5ab4a25 50b0221d-e602-4d79-ae2c-4f293e99288d a5ab18dd-a252-4adb-b3dd-9371c3110318 39ee59e6-6633-442f-a6f7-73d38ddac6ee 51de2c3b-3960-4e16-8394-ab00e97bf5e0 03ce048b-1069-41c4-8c32-faa007808928 4a01e1b5-5282-4e06-8684-130e5d5dd223 5cb1a2b6-d683-4e7b-a201-27ab1796d2e0 d93813a2-1a88-4efe-af7d-a8f70e069701 922f1d33-0ff2-4e05-a808-d056ff480d9d c6730052-fd35-4bc3-addf-92b49bbd5205 a13224a4-55b5-4d3c-82db-7fbe591175d5 35df7b2e-693c-484c-8215-e586da4a5ef2 67eb1bb6-d80c-4a8f-8555-e49b18008071 e16bc6fc-fff5-426d-a78f-ffa81895fb17 ec7a4761-c17e-4dd8-a5d6-5d95ea40172f f417e7a8-0b98-4bcd-8f02-315f5af1916a a8bd0939-9b2b-4cef-aaf7-48e6908bfb90 1f2f33a3-a4be-42b0-ba8a-49c98330eece ca6559bc-8836-4ee8-9562-6358b0519574 e3f6e170-fc3c-492b-abc9-cfcb0c46680e 3251b531-0ab4-4ff4-b3dd-535c1a5627b3 35ad1293-890a-4347-9d44-5a6d654350f5 07d907a8-0a61-4724-9fbb-e47c522e11f7 559ce33b-8139-4c1d-bd94-bae7840c083f c4591efa-38aa-4afa-886f-2a8934bb72dc ecec4a87-10ae-41fa-9a39-121fdf9b2920 ee24d906-4449-4d7c-a0ee-c757633dd4d3 b6cee726-489b-4cd1-963f-e70920bc3bd9 d9783941-9b67-4ac8-88d3-ad06b22c3f45 5adceb15-0c2f-4aa9-9973-358b1feef640 10ada599-0ede-4e9a-8849-3f0a2c9fd9d7 795eb81b-136f-4d3f-83ef-30434519ff4d 8f4bb66f-21f3-4424-8b07-ec268e4b0ea1 10fb3bfb-dbcc-44a6-affd-b0832694a6b4 b9a5faa7-60a8-4bdc-aab7-ca076972aed7 99dd5134-e7b8-44a0-9b12-1853225d4dc3 1e9483d0-de1c-493f-a5ca-08f67bf46668 f5b4dc26-985e-4f5d-bab4-7de2a748e593 912c6700-dd78-4529-98ea-3e5bb1691696 89f44347-24b5-42b2-9f97-f9e849c8321d 7e38be89-a7e6-4415-b023-ec8dd3229ce8 5ed0c0a2-7ff8-4068-8b59-372059913380 e3cee75e-fd09-4a77-b0ef-e7a1d120cfcb 2b68bc3e-d214-4359-bf19-7f831fbdf9fa 1af82320-7315-4d35-9b25-a26abab1f9f8 81a654ec-9c12-4eb9-adc1-daf2d724a94a e4214561-574a-4f90-95ff-93f80fd6e691 ad55b2f1-2a70-41a1-9578-04b124729eba 931ba2bb-c46a-4192-90fd-406c292bec8f 82c23085-543b-4835-9f88-97a1a0693ff2 46f1c8ea-3b4b-4f7d-8a46-044efaffa980 48d83687-29a2-479c-adb0-49d2a3559b1b 08e00812-706a-4a3e-893c-d774009617d1 30ded3f2-fc56-47ee-97c1-6cb10ddc7850 8d9b7c98-431d-4bdb-a9db-1d98f4da50ea bc99d435-902c-4eda-bf19-0c80afa59fc8 41e6264e-d093-4f2f-8c69-2cc3d789ed35 944aae7c-ca2d-48a8-b923-bd89425094e8 623c2fc5-22e7-40f1-b493-204e755db82a 2cdaad56-b6ba-4627-b760-b48ec3052ead 58c19f6f-f236-4d7d-a52e-cd8c2ba72a92 f553f743-9aa7-48f4-8bb4-4b0a97085be7 cee91aea-2504-44f1-b86f-efd9bb19d064 8e5b7f8c-38a5-47ae-a4c7-2333a8d0ab50 12831f64-fb39-448a-86d5-ea2598e69e93 adacd037-a546-4f4a-9946-98c5ff278643 5bc466d6-4f54-4687-9c36-aaf75cdc91ac 95c6e18b-e34e-45c7-aefb-70153cb1afaf 35ff278e-3ee8-4d2f-b5d7-986060b54905 23d65138-2ce1-41e8-8a1d-ff7b68809857 4b775592-3f8a-4e6c-b002-08952f4c13fe eb6629c8-b34b-44ea-b76f-56bd6f8c3737 76ca2935-80cc-4de9-bb78-901b23bd8e96 dba122ca-1e27-45f5-ab6c-da1682f81003 9a58c674-af45-4424-8b42-593a1688d765 a338a8b0-d2a4-423d-bc8f-dd14c580b554 94b2b65d-fc8a-453b-b1ac-b19a4d3da900 1601a4ea-ca4c-457e-8ff5-0f4e41b6f598 2ca3933b-356e-4cef-ac28-3543ad2dadf6 77ac775c-6569-4a61-8dc1-c179954945c7 f63ce290-87ec-47c1-8cb4-b0debd544956 eecf98f9-c741-4bdb-acaf-a4bac6b59abd 8cf38b39-bbc5-41d7-961a-8d0003dfdb08 d6ad7866-30c5-4cc1-8500-268915328218 ead4f921-5a2c-442d-9066-8251f0513364 ac749b0f-5a67-4b6c-980c-848d52b48833 da971e9b-7c45-4b9d-99e1-2aa5c00188a9 7aaeee55-5d1e-4bd5-9b63-bbb3e5d5139c 6dd84a0b-c81a-4f04-8bea-089de6bcc5a4 a99cc7cd-1c87-4acc-99ab-1a0b74b20367 f94f1cdd-922f-472a-b439-3cc545a09d25 79ddd1fe-d289-46ab-9c01-fc9df32e4e85 5801c3e3-6cab-4f28-bbca-e3f2ddaa785c 7b8ba15a-5e0f-4ea0-a922-5ba8d37ee84d a8595774-913c-4937-be70-ca72aba64347 79718aad-34a1-41cc-86f6-a90cfbd4e1e6 0ee78355-1f9d-4dca-9b45-e27f0ec55d2e 13195791-e7aa-4f01-94c0-b4f2d30a7ba0 6e8eb65f-d3af-4e7a-acef-174caad9239a 6722a047-81c6-4a9c-9cd8-fe21080f9aa5 c26a428a-3c12-42da-84a8-c9423727da3f f27c6e3e-240b-49c7-a07f-5a6413f4b19f 5dbe504e-507d-4653-83ba-cfc0e0ba3dbf 05b79b5c-e761-4806-997e-379c916cbfd5 bc57c724-9a73-45ed-a59d-8081aa7d4931 e2857c5a-978e-414d-a369-b6eac5bb20ac e6e0859c-fa56-40a1-b471-e908201a1a75 1e70ecbd-5f9a-4fec-a640-624496a9b129 ccece296-60e8-4797-830c-a44722c7f50e dc3448a7-0254-4639-9a0b-603d55749e4b da72bb32-8eea-43e7-853e-86d9c9379f9e 3058a234-0b8e-4fbc-b8a9-09b634684715 41eb036c-3b22-4647-bf5c-c3e10b1c2762 b8e33b34-a5e2-4035-bca5-d4e83e9d0c01 84f2c4c0-0e78-4614-b878-c91bac74cf58 e4d0206f-e794-4557-a44c-aa0a0d5a713c 912e0642-cae6-4173-9504-ccd4a39fb8dc 18995335-6821-4676-96e5-cf1c6d7f06b9 2e96bd56-7092-41f5-a397-31ec7e1fba44 f5a3ece2-84e1-48e5-b630-c7b3ef4c3c61 05d46651-c771-4601-ad82-ebaeeda922e4 45afe48c-4583-48fe-8133-fcf08096b0e0 7b5208ff-daa8-49db-8c12-eee1543e1050 b5e0986b-c234-499b-8cbf-2797c917ca08 b1bfa77c-00b9-4cbf-984b-e15ea1ea5239 5ee1aeaa-141b-45a8-90d8-229464da35f7 52b802df-28b2-4cd3-8a05-81d3339db539 82a14353-7daf-48bd-b57f-7a55edaf9b39 54e0de0d-1131-4fb7-9a11-561b68ba52ed 2ace26d6-f090-4194-aa2a-f6a2f110fa95 59c00183-047a-49bc-a374-b0d401ed9fd1 8e9f613f-6711-4a36-a409-0ae894a207fe 4dc12690-ad14-44e8-bd2d-02ea46b986d2 f7164a37-be2d-42f7-9f7a-09243a1b8595 d1d9d7e6-fd29-48c0-ade5-56e8697175bc 985ab55e-c7f3-4c7c-85f4-a64500293923 40cb0607-9463-49d4-bb81-1201037c3042 1d9002a8-f70e-4e08-9d78-d2af1b7cd5b2 e3c6bdbb-1349-4c9e-b612-3324ba69043d ff17b56c-5783-4c94-a342-5663197d3681 6b271ed2-10cf-470a-ab32-6aeb50fee736 925d009c-f33e-47be-bfdd-cfa60569d287 6da9431c-f3ea-4739-a4f8-e1c2188829ee dcd6c464-67ad-4ec1-ac63-15b1ef462aea 9590fbd3-b543-414c-ae37-61309da16ff6 a57c7494-8f30-4034-aa76-dcb6b8ef2254 2068a649-5e2e-4fe7-bd82-da94a8b7a80f ef63b89b-1082-4e58-a9b3-7e3107c8cf87 3c8d34d5-b5ab-4abc-9f62-e936995e9305 8794031b-f7ef-4efc-ba77-147667a93163 e659f5da-46a6-45b9-b1eb-67525dd99a56 0bd35bed-9ad4-4388-b881-328b7948adb0 8cd78856-5511-4b96-9d0e-8dbb7b6b9dbd 850dc804-b45c-413b-9896-e4be557381da]
5d0f04a4-05f4-4708-8998-5b057e13a3c9,32,[f2e238ce-f645-4fb7-a847-6837bea51bf4 71aed20b-f438-4e61-a68d-4d883a13a472 d5691b2d-2f1a-4867-9c51-f77dc9528c31 24159ff2-063f-462d-a951-fbbcd38e3583 480522f8-8142-44e0-a902-f991a5bd7415 52e126f5-17ab-41fa-beeb-b2d2612a5b27 431915ff-582d-44dd-aaf1-a9b3dadf0756 3272f596-8450-4f87-b974-70f6a061fdcc 78859f64-a5e9-49a7-bd74-9e03b31a4bde 69575f7e-00b0-4818-90bb-aea163f9e2b9 32d0043b-f1b1-4ec8-9e28-6adb1557b4a3 63310942-b64e-49d4-86e4-71c16a8b4b38 85ca9f39-adad-4178-a8d1-84eaf9714841 14cbe9bb-6e5b-4283-809c-09b449663879 757efadd-4b12-4564-a7fb-3fe56cd487a7 742d91c6-711b-4227-b947-c129701745b7 885fb57d-e894-426f-aff2-976a26cf7972 e5e5555b-9354-4395-a242-1da90592432c 1073546d-c28b-407b-a833-1f97d8d192c3 e06e7e6c-a61f-459e-851e-9918735f755c cf0477b2-5e06-4bdf-b7ff-dfa81f4f5071 90d05a35-8b7c-4b89-b902-73da8e108d36 23d286d7-87dc-4cd9-8956-2143dd808606 a579ed8d-0522-4b50-9410-edcefb087296 8162d0a5-380e-4f11-b4b9-86536b335275 acee9c03-5097-494a-b4b6-d41d4accfa83 3020db33-f5d6-4405-8c9d-834f9f9f2a08 a0b868f5-4c7a-40cd-9e13-2aeb5f5e1a7f 098a78b5-9af1-4b61-a98a-f0045da20fb7 14f2605f-4dae-44ee-bbc5-af7656263130 b633c3f8-a18d-411e-90ff-f08f3dbed9e0 6e97770d-7948-4ace-9572-305d6a7cc108]
cb54a683-2433-4d3b-800d-bbc378894252,7,[cdb8a519-181e-42ef-b59b-0fadf11afd07 428ffe92-c6c3-41c5-9188-225e69020f67 88618be4-22ac-4439-91bc-dc6c12083452 a8f47b9e-4559-41fd-8b59-4fd88c988256 7dadec1f-9fb1-456c-8fa3-ae719c40b5f3 1f324bbb-ebe7-45e6-b308-8bb8e88c419d 15ee5c4d-eff3-4c59-94b9-57e7c8ac9c1b]
4be481d4-f274-4bb9-b7e3-340fa2c1cafb,18,[833aa270-cff6-441a-a701-31c0dde061ab a4ba6602-86cb-4b8e-b540-e0f08d3c41c9 a79ae17f-07cf-4774-99e2-55f8dd6a0711 ec00c5ef-629a-489d-9e46-6b59c92068a4 be4eb700-61f4-4aca-9d6f-7999f314653f f3e5045a-1f07-4933-a143-10a42aa1b597 46c9dc8d-109f-4c5c-b211-d82b5e05fe2a 91c8ab51-d2d7-4b02-9d14-b31eeaeed1d1 030fc043-5759-431f-bb17-e880a210d88e 9db3da3a-5e9f-41c8-aa2d-30009d222a04 30831e8b-1a2d-4219-ad01-ad27c3e9b0fe 056abd57-ee89-403b-a731-9e4763a6c744 aeb8734a-eec8-453b-9790-93f6a04df04c 27e93d8a-0197-4220-a6ec-dec4cc25240f d0d42a48-9753-40df-8b7f-76a881e8e986 028fd763-a3d1-4083-a44b-60f5a0ee7414 127238c2-5589-432e-b782-94b8b3ab3f8f dca1e1ed-b7d4-4eb3-a9e8-6653f7ee35ba]
